continent,country,name,spring_type,address,street_address,state,state_district,city,postcode,county,road,village,aminity,gmaps,lat,long
North America,United States,"MiddleCreek Spring, Denver, PA",Public Drinking Spring,"Cocalico Road, Millcreek Township, Lebanon County, Pennsylvania, 17039, United States",Cocalico Road,Utah,,Millcreek Township,17039,Lebanon County,Cocalico Road,,,"https://maps.google.com/?q=40.309887,-76.195168",40.309887,-76.195168
North America,United States,"Moxie Spring, West Forks, Maine",Public Drinking Spring,"Robinsons Way, Moxie Gore, Somerset County, Maine, United States",Robinsons Way,Utah,,,,Somerset County,Robinsons Way,,,"https://maps.google.com/?q=45.354767,-69.879822",45.354767,-69.879822
North America,United States,"Pocahontas Spring, Port Clinton, PA",Public Drinking Spring,"Centre Street, West Brunswick Township, Schuylkill County, Pennsylvania, 19549, United States",Centre Street,Utah,,West Brunswick Township,19549,Schuylkill County,Centre Street,,,"https://maps.google.com/?q=40.574402,-76.020668",40.574402,-76.020668
North America,United States,"Rock Spring Water Company, West Orange, NJ",Public Drinking Spring,"493, Northfield Avenue, Saint Cloud, West Orange, Essex County, New Jersey, 07052, United States",Northfield Avenue,Utah,,,7052,Essex County,Northfield Avenue,,,"https://maps.google.com/?q=40.770603,-74.273186",40.770603,-74.273186
North America,United States,"Round Lake County Park, Horton, MI",Public Drinking Spring,"12564, Round Lake Road, Liberty Township, Jackson County, Michigan, 49246, United States",Round Lake Road,Utah,,,49246,Jackson County,Round Lake Road,,,"https://maps.google.com/?q=42.079975,-84.470459",42.079975,-84.470459
North America,United States,"Salt Springs, Salt Springs, FL",Public Drinking Spring,"FL 19, Salt Springs, Marion County, Florida, United States",FL 19,Utah,,,,Marion County,FL 19,Salt Springs,,"https://maps.google.com/?q=29.351084,-81.735085",29.351084,-81.735085
North America,United States,"Splashing Rock, Tidioute, PA",Public Drinking Spring,"18139, Route 62, Limestone Township, Warren County, Pennsylvania, 16351, United States",Route 62,Utah,,,16351,Warren County,Route 62,,,"https://maps.google.com/?q=41.653683,-79.406906",41.653683,-79.406906
North America,United States,"Stewart Mineral Springs, west of Weed at Mount Shasta, CA",Public Drinking Spring,"Stewart Springs Road, Siskiyou County, CAL Fire Northern Region, California, United States",Stewart Springs Road,Utah,CAL Fire Northern Region,,,Siskiyou County,Stewart Springs Road,,,"https://maps.google.com/?q=41.414165,-122.50972",41.414165,-122.50972
North America,United States,"White Sulphur Springs, Mt. Airy, North Carolina",Public Drinking Spring,"White Sulphur Springs Road, Sulphur Springs, Surry County, North Carolina, United States",White Sulphur Springs Road,Utah,,,,Surry County,White Sulphur Springs Road,,,"https://maps.google.com/?q=36.542374,-80.572456",36.542374,-80.572456
North America,United States,"611 south Del H2O Gap/Kittatinny Mtn, Delaware Water Gap, PA",Public Drinking Spring,"Waring Drive, Delaware Water Gap, Monroe County, Pennsylvania, 18327, United States",Waring Drive,Vermont,,,18327,Monroe County,Waring Drive,Delaware Water Gap,,"https://maps.google.com/?q=40.982971,-75.140526",40.982971,-75.140526
North America,United States,"7 Creeks Spring, Steubenville, OH",Public Drinking Spring,"271, Seven Creeks Road, Buena Vista Heights, Jefferson County, Ohio, 43952, United States",Seven Creeks Road,Vermont,,,43952,Jefferson County,Seven Creeks Road,,,"https://maps.google.com/?q=40.390305,-80.66021",40.390305,-80.66021
North America,United States,"Brandywine Spring, Toronto, OH",Public Drinking Spring,"1026, Brandywine Road, Shady Glen, Jefferson County, Ohio, 43964, United States",Brandywine Road,Vermont,,,43964,Jefferson County,Brandywine Road,,,"https://maps.google.com/?q=40.473286,-80.648598",40.473286,-80.648598
North America,United States,"Bristol Spring, Bristol, NH",Public Drinking Spring,"Great Reflection, Lake Street, Bristol, Grafton County, New Hampshire, 03222, United States",Lake Street,Vermont,,,3222,Grafton County,Lake Street,Bristol,,"https://maps.google.com/?q=43.611336,-71.741936",43.611336,-71.741936
North America,United States,"Cold Spring, Lopez, PA",Public Drinking Spring,"Sr1004, Lopez, Sullivan County, Pennsylvania, 18628, United States",Sr1004,Vermont,,,18628,Sullivan County,Sr1004,,,"https://maps.google.com/?q=41.454445,-76.346184",41.454445,-76.346184
North America,United States,"El Dorado Hot Springs, Tonopah, AZ",Public Drinking Spring,"3298, North 411th Avenue, Tonopah, Maricopa County, Arizona, 85354, United States",North 411th Avenue,Vermont,,,85354,Maricopa County,North 411th Avenue,,,"https://maps.google.com/?q=33.493675,-112.936966",33.493675,-112.936966
North America,United States,"Flowing Well Park, Carmel, IN",Public Drinking Spring,"5106, East 116th Street, Northern Beach, Carmel, Hamilton County, Indiana, 46033, United States",East 116th Street,Vermont,,,46033,Hamilton County,East 116th Street,,,"https://maps.google.com/?q=39.956696,-86.083885",39.956696,-86.083885
North America,United States,"Frying Pan Spring, Basalt, Colorado",Public Drinking Spring,"Fryingpan Road, Eagle County, Colorado, United States",Fryingpan Road,Vermont,,,,Eagle County,Fryingpan Road,,,"https://maps.google.com/?q=39.372791,-106.866936",39.372791,-106.866936
North America,United States,"Ganioda'yo Spring, Lewis Run, PA",Public Drinking Spring,"601, Big Shanty Road, Taintor, Lafayette, Lafayette Township, McKean County, Pennsylvania, 16738, United States",Big Shanty Road,Vermont,,Lafayette Township,16738,McKean County,Big Shanty Road,Lafayette,,"https://maps.google.com/?q=41.8088,-78.675743",41.8088,-78.675743
North America,United States,"Grand Mesa Land Ends Road, Whitewater, Colorado",Public Drinking Spring,"Lands End Road, Mesa County, Colorado, United States",Lands End Road,Vermont,,,,Mesa County,Lands End Road,,,"https://maps.google.com/?q=39.020634,-108.215286",39.020634,-108.215286
North America,United States,"Hot Springs Resort & Spa, Hot Springs, NC",Paid Hot Spring,"Hot Springs Resort and Spa, South Andrews Avenue, Hot Springs Central Business District, Hot Springs, Madison County, North Carolina, 28743, United States",South Andrews Avenue,Vermont,,,28743,Madison County,South Andrews Avenue,,,"https://maps.google.com/?q=35.896312,-82.826255",35.896312,-82.826255
North America,United States,"Lafayette Township Public Spring, Lewis Run, PA",Public Drinking Spring,"8878, Mt Alton Road, Mount Alton, Lafayette Township, McKean County, Pennsylvania, 16738, United States",Mt Alton Road,Vermont,,Lafayette Township,16738,McKean County,Mt Alton Road,,,"https://maps.google.com/?q=41.793839,-78.619537",41.793839,-78.619537
North America,United States,"Little Bear/Big Bear Lakes turn off AKA Shush Be Zahze/Shush Be Tou, White Mountain Apache Reservation, Arizona",Public Drinking Spring,"AZ 260, McNary / Cha'Bii'Tu, Apache County, Arizona, 85930, United States",AZ 260,Vermont,,,85930,Apache County,AZ 260,McNary / Cha'Bii'Tu,,"https://maps.google.com/?q=34.051041,-109.725967",34.051041,-109.725967
North America,United States,"Little Pond Spring, Andes, NY",Public Drinking Spring,"2499, Barkaboom Road, Town of Andes, Delaware County, New York, 13731, United States",Barkaboom Road,Vermont,,,13731,Delaware County,Barkaboom Road,Town of Andes,,"https://maps.google.com/?q=42.071842,-74.759331",42.071842,-74.759331
North America,United States,"McDonald Pass, Avon, MT",Public Drinking Spring,"US 12, Powell County, Montana, 59728, United States",US 12,Vermont,,,59728,Powell County,US 12,,,"https://maps.google.com/?q=46.560749,-112.320099",46.560749,-112.320099
North America,United States,"Plank Road Spring, North Garden, VA",Public Drinking Spring,"3230, Oakmont Farm, Albemarle County, Virginia, 22959, United States",Oakmont Farm,Vermont,,,22959,Albemarle County,Oakmont Farm,,,"https://maps.google.com/?q=37.904591,-78.610641",37.904591,-78.610641
North America,United States,"Ponce De Leon Sulfur Spring, Meadville, PA",Public Drinking Spring,"10826, Springs Road, West Mead Township, Crawford County, Pennsylvania, 16335, United States",Springs Road,Vermont,,,16335,Crawford County,Springs Road,,,"https://maps.google.com/?q=41.617668,-80.116631",41.617668,-80.116631
North America,United States,"River Road Spring, New Boston, NH",Public Drinking Spring,"213, River Road, New Boston, Hillsborough County, New Hampshire, 03070, United States",River Road,Vermont,,,3070,Hillsborough County,River Road,New Boston,,"https://maps.google.com/?q=42.988953,-71.672058",42.988953,-71.672058
North America,United States,"San Felipe Spring, Del Rio, TX",Public Drinking Spring,"206, Veterans Boulevard, Del Rio, Val Verde County, Texas, 78840, United States",Veterans Boulevard,Vermont,,Del Rio,78840,Val Verde County,Veterans Boulevard,,,"https://maps.google.com/?q=29.365913,-100.898064",29.365913,-100.898064
North America,United States,"Sandwich Range Spring, Sandwich, NH",Public Drinking Spring,"306, Whiteface Road, Whiteface, Sandwich, Carroll County, New Hampshire, 03259, United States",Whiteface Road,Vermont,,,3259,Carroll County,Whiteface Road,Sandwich,,"https://maps.google.com/?q=43.859501,-71.391159",43.859501,-71.391159
North America,United States,"Spring Ave Spring, Troy, NY",Public Drinking Spring,"Spring Avenue Spring, Spring Avenue, City of Troy, Rensselaer County, New York, 12180, United States",Spring Avenue,Vermont,,City of Troy,12180,Rensselaer County,Spring Avenue,,,"https://maps.google.com/?q=42.716953,-73.677933",42.716953,-73.677933
North America,United States,"Wellsville Spring, Wellsville, OH",Public Drinking Spring,"SR 39, Wellsville, Columbiana County, Ohio, 43945, United States",SR 39,Vermont,,,43945,Columbiana County,SR 39,Wellsville,,"https://maps.google.com/?q=40.603916,-80.673294",40.603916,-80.673294
North America,United States,"Canaan Spring, Skowhegan, Maine",Public Drinking Spring,"543, Canaan Road, Skowhegan, Somerset County, Maine, 04976, United States",Canaan Road,Victoria,,,4976,Somerset County,Canaan Road,,,"https://maps.google.com/?q=44.775986,-69.658813",44.775986,-69.658813
North America,United States,"City Spring, Ogden, Utah",Public Drinking Spring,"Hidden Valley Trail, Weber County, Utah, 84403, United States",Hidden Valley Trail,Victoria,,,84403,Weber County,Hidden Valley Trail,,,"https://maps.google.com/?q=41.217663,-111.913261",41.217663,-111.913261
North America,United States,"Clare Spring, Clare, Michigan",Public Drinking Spring,"898, Hatchery Road, Surrey Township, Clare County, Michigan, 48622, United States",Hatchery Road,Victoria,,,48622,Clare County,Hatchery Road,,,"https://maps.google.com/?q=43.873123,-84.86322",43.873123,-84.86322
North America,United States,"De Leon Springs State Park, De Leon Springs, Florida",Public Drinking Spring,"South County Road 3, Conrad, Volusia County, Florida, 32130, United States",South County Road 3,Victoria,,,32130,Volusia County,South County Road 3,,,"https://maps.google.com/?q=29.139999,-81.368889",29.139999,-81.368889
North America,United States,"Henryton Spring, Marriottsville, Maryland",Public Drinking Spring,"Henryton School of Practical Nursing, Henryton Road, Carroll County, Maryland, 21104, United States",Henryton Road,Victoria,,,21104,Carroll County,Henryton Road,,,"https://maps.google.com/?q=39.356125,-76.913879",39.356125,-76.913879
North America,United States,"Living History Park Spring, North Augusta, South Carolina",Public Drinking Spring,"298, West Spring Grove Avenue, Sunset Heights, North Augusta, Aiken County, South Carolina, 29841, United States",West Spring Grove Avenue,Victoria,,North Augusta,29841,Aiken County,West Spring Grove Avenue,,,"https://maps.google.com/?q=33.49633,-81.974907",33.49633,-81.974907
North America,United States,"Ponce de Leon Springs, Ponce de Leon, Florida",Public Drinking Spring,"Holmes County Rest Area, Sunrise Circle, Ponce de Leon, Holmes County, Florida, 32455, United States",Sunrise Circle,Victoria,,,32455,Holmes County,Sunrise Circle,,,"https://maps.google.com/?q=30.708055,-85.926941",30.708055,-85.926941
North America,United States,"Rome Center Spring, Rome Center, Michigan",Public Drinking Spring,"9897, US 223, Rome Center, Adrian, Rome Township, Lenawee County, Michigan, 49221, United States",US 223,Victoria,,,49221,Lenawee County,US 223,,,"https://maps.google.com/?q=41.9436,-84.184097",41.9436,-84.184097
North America,United States,"Ten Mile Spring, Wrangell, Alaska",Public Drinking Spring,"Zimovia Highway, Wrangell, Alaska, 99929, United States",Zimovia Highway,Victoria,,,99929,Wrangell,Zimovia Highway,,,"https://maps.google.com/?q=56.365345,-132.358307",56.365345,-132.358307
North America,United States,"Bath Spring, Bath, NH",Public Drinking Spring,"Bath Town Hall, Lisbon Road, Upper Village, Bath, Grafton County, New Hampshire, 03740, United States",Lisbon Road,Virginia,,,3740,Grafton County,Lisbon Road,Bath,,"https://maps.google.com/?q=44.167397,-71.965256",44.167397,-71.965256
North America,United States,"Dickinson Spring Artesian Well, Rockford, MN",Public Drinking Spring,"3695, MN 55, Buffalo, Rockford Township, Wright County, Minnesota, 55313, United States",MN 55,Virginia,,,55313,Wright County,MN 55,,,"https://maps.google.com/?q=45.121227,-93.813736",45.121227,-93.813736
North America,United States,"Ginnie Springs, High Springs, FL",Public Drinking Spring,"Northeast 62nd Place, Gilchrist County, Florida, United States",Northeast 62nd Place,Virginia,,,,Gilchrist County,Northeast 62nd Place,,,"https://maps.google.com/?q=29.830818,-82.70594",29.830818,-82.70594
North America,United States,"Laurel Forge Pond Spring, Gardners, PA",Public Drinking Spring,"Railroad Bed Road, Cumberland County, Pennsylvania, United States",Railroad Bed Road,Virginia,,,,Cumberland County,Railroad Bed Road,,,"https://maps.google.com/?q=40.035255,-77.271782",40.035255,-77.271782
North America,United States,"Lithia State Park Springs, Lithia, FL",Public Drinking Spring,"Park Staff Parking, Lithia Springs Road, Hillsborough County, Florida, 33596, United States",Lithia Springs Road,Virginia,,,33596,Hillsborough County,Lithia Springs Road,,,"https://maps.google.com/?q=27.865095,-82.227806",27.865095,-82.227806
North America,United States,"Mohicanville Church Spring, Mohicanville, Ohio",Public Drinking Spring,"341, SR 95, McKay, Mohican Township, Ashland County, Ohio, 44842, United States",SR 95,Virginia,,,44842,Ashland County,SR 95,,,"https://maps.google.com/?q=40.728127,-82.191566",40.728127,-82.191566
North America,United States,"New London Pine Spring, New London, Wisconsin",Public Drinking Spring,"County Road HH, Town of Caledonia, Waupaca County, Wisconsin, 54961, United States",County Road HH,Virginia,,,54961,Waupaca County,County Road HH,,,"https://maps.google.com/?q=44.29656,-88.799665",44.29656,-88.799665
